0.000000 0.000000
0.040000 0.000000
0.080000 0.000000
0.120000 0.000000
0.160000 0.000000
0.200000 0.000000
0.240000 0.000000
0.280000 0.000000
0.320000 0.000000
0.360000 0.000000
0.400000 0.000000
0.440000 0.000000
0.480000 0.000000
0.520000 0.000000
0.560000 0.000000
0.600000 0.000000
0.640000 0.000000
0.680000 0.000000
0.720000 0.000000
0.760000 0.000000
0.800000 0.000000
0.840000 0.000000
0.880000 0.000000
0.920000 0.000000
0.960000 0.000000
1.000000 0.000000
1.040000 0.000000
1.080000 0.000000
1.120000 0.000000
1.160000 0.000000
1.200000 0.000000
1.240000 0.000000
1.280000 0.000000
1.320000 0.000000
1.360000 0.000000
1.400000 0.000000
1.440000 0.000000
1.480000 0.000000
1.520000 0.000000
1.560000 0.000000
1.600000 0.000000
1.640000 0.000000
1.680000 0.000000
1.720000 0.000000
1.760000 0.000000
1.800000 0.000000
1.840000 0.000000
1.880000 0.000000
1.920000 0.000000
1.960000 0.000000
2.000000 0.000000
2.040000 0.000000
2.080000 0.000000
2.120000 0.000000
2.160000 0.013000
2.200000 0.041000
2.240000 0.085000
2.280000 0.144500
2.320000 0.218500
2.360000 0.287500
2.400000 0.340500
2.440000 0.367500
2.480000 0.363000
2.520000 0.329500
2.560000 0.276000
2.600000 0.216000
2.640000 0.164500
2.680000 0.133500
2.720000 0.129500
2.760000 0.152500
2.800000 0.194500
2.840000 0.244000
2.880000 0.287000
2.920000 0.312000
2.960000 0.313000
3.000000 0.289000
3.040000 0.245000
3.080000 0.189000
3.120000 0.131500
3.160000 0.080500
3.200000 0.043000
3.240000 0.018500
3.280000 0.004500
3.320000 0.000000
3.360000 0.000000
3.400000 0.000000
3.440000 0.000000
3.480000 0.000000
3.520000 0.000000
3.560000 0.000000
3.600000 0.000000
3.640000 0.000000
3.680000 0.000000
3.720000 0.000000
3.760000 0.000000
3.800000 0.001000
3.840000 0.002500
3.880000 0.005000
3.920000 0.008000
3.960000 0.010500
4.000000 0.012000
4.040000 0.012000
4.080000 0.010000
4.120000 0.007000
4.160000 0.004500
4.200000 0.002000
4.240000 0.000500
4.280000 0.000000
4.320000 0.000000
4.360000 0.000000
4.400000 0.000000
4.440000 0.000000
4.480000 0.000000
4.520000 0.000000
4.560000 0.000000
4.600000 0.000000
4.640000 0.000000
4.680000 0.000000
4.720000 0.002500
4.760000 0.015500
4.800000 0.040000
4.840000 0.077000
4.880000 0.125000
4.920000 0.179500
4.960000 0.228000
5.000000 0.261000
5.040000 0.272000
5.080000 0.258500
5.120000 0.224000
5.160000 0.177000
5.200000 0.129000
5.240000 0.093000
5.280000 0.078500
5.320000 0.090500
5.360000 0.127000
5.400000 0.179500
5.440000 0.236000
5.480000 0.284000
5.520000 0.311000
5.560000 0.311000
5.600000 0.285000
5.640000 0.238000
5.680000 0.180000
5.720000 0.121500
5.760000 0.072000
5.800000 0.037000
5.840000 0.014500
5.880000 0.005000
5.920000 0.005000
5.960000 0.009000
6.000000 0.013000
6.040000 0.017000
6.080000 0.019000
6.120000 0.018500
6.160000 0.017000
6.200000 0.014000
6.240000 0.012000
6.280000 0.010500
6.320000 0.009500
6.360000 0.008500
6.400000 0.007500
6.440000 0.006000
6.480000 0.004000
6.520000 0.002500
6.560000 0.001000
6.600000 0.000000
6.640000 0.000000
6.680000 0.000000
6.720000 0.000000
6.760000 0.000000
6.800000 0.000000
6.840000 0.000000
6.880000 0.000000
6.920000 0.000000
6.960000 0.000000
7.000000 0.000000
7.040000 0.000000
7.080000 0.000000
7.120000 0.000000
7.160000 0.000000
7.200000 0.000000
7.240000 0.000000
7.280000 0.010500
7.320000 0.034000
7.360000 0.072500
7.400000 0.123500
7.440000 0.186500
7.480000 0.246000
7.520000 0.290500
7.560000 0.310500
7.600000 0.302000
7.640000 0.268500
7.680000 0.219000
7.720000 0.165500
7.760000 0.122500
7.800000 0.102000
7.840000 0.108000
7.880000 0.139000
7.920000 0.186500
7.960000 0.238500
8.000000 0.280000
