0.000000 0.062000
0.040000 0.057000
0.080000 0.045000
0.120000 0.031500
0.160000 0.019000
0.200000 0.008500
0.240000 0.002000
0.280000 0.011000
0.320000 0.033500
0.360000 0.070500
0.400000 0.120500
0.440000 0.184000
0.480000 0.246500
0.520000 0.298000
0.560000 0.329000
0.600000 0.333500
0.640000 0.311500
0.680000 0.267000
0.720000 0.209000
0.760000 0.147500
0.800000 0.092500
0.840000 0.050500
0.880000 0.023500
0.920000 0.010000
0.960000 0.005500
1.000000 0.004500
1.040000 0.004500
1.080000 0.004000
1.120000 0.002500
1.160000 0.000500
1.200000 0.000000
1.240000 0.008500
1.280000 0.034000
1.320000 0.078500
1.360000 0.141000
1.400000 0.220000
1.440000 0.302000
1.480000 0.369000
1.520000 0.407000
1.560000 0.408500
1.600000 0.372000
1.640000 0.306000
1.680000 0.224000
1.720000 0.144500
1.760000 0.084000
1.800000 0.055000
1.840000 0.063500
1.880000 0.108000
1.920000 0.179000
1.960000 0.261500
2.000000 0.339500
2.040000 0.397000
2.080000 0.422500
2.120000 0.410500
2.160000 0.364500
2.200000 0.293500
2.240000 0.210500
2.280000 0.133000
2.320000 0.073000
2.360000 0.031000
2.400000 0.007000
2.440000 0.000000
2.480000 0.000000
2.520000 0.000000
2.560000 0.000000
2.600000 0.000000
2.640000 0.000000
2.680000 0.000000
2.720000 0.000000
2.760000 0.000000
2.800000 0.000000
2.840000 0.000000
2.880000 0.000000
2.920000 0.000000
2.960000 0.000000
3.000000 0.000000
3.040000 0.000000
3.080000 0.000000
3.120000 0.000000
3.160000 0.000000
3.200000 0.000000
3.240000 0.000000
3.280000 0.000000
3.320000 0.006500
3.360000 0.030000
3.400000 0.069000
3.440000 0.123000
3.480000 0.189500
3.520000 0.258000
3.560000 0.310500
3.600000 0.337000
3.640000 0.332000
3.680000 0.297000
3.720000 0.238500
3.760000 0.168500
3.800000 0.105500
3.840000 0.055500
3.880000 0.021000
3.920000 0.003000
3.960000 0.000000
4.000000 0.000000
4.040000 0.000000
4.080000 0.000000
4.120000 0.000000
4.160000 0.000000
4.200000 0.000000
4.240000 0.000000
4.280000 0.000000
4.320000 0.000000
4.360000 0.000000
4.400000 0.000000
4.440000 0.000000
4.480000 0.000000
4.520000 0.000000
4.560000 0.000000
4.600000 0.000000
4.640000 0.000000
4.680000 0.000000
4.720000 0.000000
4.760000 0.000000
4.800000 0.000000
4.840000 0.000000
4.880000 0.000000
4.920000 0.000000
4.960000 0.000000
5.000000 0.000000
5.040000 0.000000
5.080000 0.000000
5.120000 0.000000
5.160000 0.000000
5.200000 0.000000
5.240000 0.000000
5.280000 0.000000
5.320000 0.000000
5.360000 0.000000
5.400000 0.000000
5.440000 0.000000
5.480000 0.000000
5.520000 0.000000
5.560000 0.000000
5.600000 0.000000
5.640000 0.000000
5.680000 0.000000
5.720000 0.000000
5.760000 0.000000
5.800000 0.000000
5.840000 0.000000
5.880000 0.000500
5.920000 0.011500
5.960000 0.033500
6.000000 0.068000
6.040000 0.115000
6.080000 0.174500
6.120000 0.233000
6.160000 0.281500
6.200000 0.312000
6.240000 0.319000
6.280000 0.300500
6.320000 0.261500
6.360000 0.208000
6.400000 0.151000
6.440000 0.096500
6.480000 0.055000
6.520000 0.026500
6.560000 0.009500
6.600000 0.001000
6.640000 0.000000
6.680000 0.000000
6.720000 0.000000
6.760000 0.000000
6.800000 0.000000
6.840000 0.000000
6.880000 0.000500
6.920000 0.003000
6.960000 0.008500
7.000000 0.018500
7.040000 0.037000
7.080000 0.065500
7.120000 0.104500
7.160000 0.153000
7.200000 0.206500
7.240000 0.257500
7.280000 0.297500
7.320000 0.319000
7.360000 0.318000
7.400000 0.294500
7.440000 0.252500
7.480000 0.200000
7.520000 0.144500
7.560000 0.093000
7.600000 0.053500
7.640000 0.026000
7.680000 0.009500
7.720000 0.001000
7.760000 0.000000
7.800000 0.000000
7.840000 0.000000
7.880000 0.003500
7.920000 0.010000
7.960000 0.019000
8.000000 0.028000
