0.000000 -0.001500
0.040000 -0.001000
0.080000 0.000000
0.120000 0.000500
0.160000 0.000500
0.200000 0.000000
0.240000 0.000000
0.280000 0.001000
0.320000 0.001000
0.360000 -0.001000
0.400000 -0.003000
0.440000 -0.004500
0.480000 -0.006500
0.520000 -0.007000
0.560000 -0.006000
0.600000 -0.003500
0.640000 -0.001000
0.680000 0.002000
0.720000 0.003500
0.760000 0.003000
0.800000 0.000500
0.840000 -0.003500
0.880000 -0.008000
0.920000 -0.011000
0.960000 -0.012000
1.000000 -0.010500
1.040000 -0.007500
1.080000 -0.004500
1.120000 -0.002000
1.160000 -0.000500
1.200000 0.000000
1.240000 0.000000
1.280000 0.000000
1.320000 0.000000
1.360000 0.000000
1.400000 0.000000
1.440000 0.000000
1.480000 0.000000
1.520000 0.000000
1.560000 0.000000
1.600000 0.000000
1.640000 0.000000
1.680000 0.000000
1.720000 0.000500
1.760000 0.001500
1.800000 0.002500
1.840000 0.003000
1.880000 0.003500
1.920000 0.003000
1.960000 0.002000
2.000000 0.001000
2.040000 0.000000
2.080000 0.000000
2.120000 0.001500
2.160000 0.004000
2.200000 0.007500
2.240000 0.011000
2.280000 0.014500
2.320000 0.015000
2.360000 0.013000
2.400000 0.010000
2.440000 0.006000
2.480000 0.003000
2.520000 0.000500
2.560000 0.000000
2.600000 0.002000
2.640000 0.006000
2.680000 0.011000
2.720000 0.016500
2.760000 0.022000
2.800000 0.025500
2.840000 0.024500
2.880000 0.020500
2.920000 0.014500
2.960000 0.009000
3.000000 0.004000
3.040000 0.000500
3.080000 -0.000500
3.120000 0.003500
3.160000 0.010000
3.200000 0.017000
3.240000 0.022500
3.280000 0.028000
3.320000 0.028000
3.360000 0.022000
3.400000 0.013500
3.440000 0.004000
3.480000 -0.003000
3.520000 -0.006500
3.560000 -0.007500
3.600000 -0.005000
3.640000 0.003000
3.680000 0.012000
3.720000 0.021000
3.760000 0.031500
3.800000 0.039500
3.840000 0.044500
3.880000 0.044500
3.920000 0.039000
3.960000 0.029500
4.000000 0.020000
4.040000 0.011500
4.080000 0.004500
4.120000 -0.011000
4.160000 -0.036500
4.200000 -0.076500
4.240000 -0.132000
4.280000 -0.202000
4.320000 -0.271000
4.360000 -0.325000
4.400000 -0.353500
4.440000 -0.349000
4.480000 -0.312000
4.520000 -0.249000
4.560000 -0.171000
4.600000 -0.094000
4.640000 -0.028000
4.680000 0.011500
4.720000 0.032000
4.760000 0.038500
4.800000 0.035000
4.840000 0.024500
4.880000 0.020000
4.920000 0.017500
4.960000 0.014000
5.000000 0.010000
5.040000 0.006000
5.080000 0.002000
5.120000 -0.001000
5.160000 -0.002000
5.200000 -0.003000
5.240000 -0.003000
5.280000 -0.000500
5.320000 0.004500
5.360000 0.010500
5.400000 0.016000
5.440000 0.020500
5.480000 0.020500
5.520000 0.017000
5.560000 0.012000
5.600000 0.007500
5.640000 0.003000
5.680000 0.000500
5.720000 0.000000
5.760000 0.000500
5.800000 0.002500
5.840000 0.005500
5.880000 0.008000
5.920000 0.009500
5.960000 0.009000
6.000000 0.007500
6.040000 0.005000
6.080000 0.002000
6.120000 0.000000
6.160000 -0.008500
6.200000 -0.040500
6.240000 -0.095000
6.280000 -0.156500
6.320000 -0.221000
6.360000 -0.271000
6.400000 -0.276000
6.440000 -0.220000
6.480000 -0.111500
6.520000 0.036500
6.560000 0.198000
6.600000 0.341500
6.640000 0.440000
6.680000 0.478000
6.720000 0.445000
6.760000 0.366000
6.800000 0.263000
6.840000 0.164000
6.880000 0.081500
6.920000 0.031000
6.960000 0.006000
7.000000 0.000000
7.040000 0.000000
7.080000 0.000000
7.120000 0.000000
7.160000 0.000000
7.200000 0.000000
7.240000 0.000500
7.280000 0.002000
7.320000 0.003500
7.360000 0.004500
7.400000 0.005000
7.440000 0.004000
7.480000 0.003000
7.520000 0.002000
7.560000 0.000500
7.600000 -0.000500
7.640000 -0.001500
7.680000 -0.003000
7.720000 -0.004500
7.760000 -0.006500
7.800000 -0.007000
7.840000 -0.007000
7.880000 -0.005500
7.920000 -0.003500
7.960000 -0.002000
8.000000 -0.000500
